txsectorg,TX-Sector 
tylz,Tylz 
typhoon,Typhoon 
tz_92,Twilight Zone 
tz_94ch,Twilight Zone 
tz_94h,Twilight Zone 
tz_h7,Twilight Zone 
tz_h8,Twilight Zone 
tz_ifpa,Twilight Zone 
tz_l1,Twilight Zone 
tz_l2,Twilight Zone 
tz_l3,Twilight Zone 
tz_l4,Twilight Zone 
tz_l5,Twilight Zone 
tz_p3,Twilight Zone 
tz_p4,Twilight Zone 
tz_pa1,Twilight Zone 
u20,U-20 RS-PCM Keyboard 
u220,U-220 RS-PCM Sound Module 
u3911v3,U3911-V3 
uballoon,Ultra Balloon 
uboat65,U-boat 65 
uccops,Undercover Cops 
uccopsar,Undercover Cops: Alpha Renewal 
uccopsaru,Undercover Cops: Alpha Renewal 
uccopsj,Undercover Cops 
uccopsu,Undercover Cops 
uchroma68,Micro Chroma 68 
uchuuai,Mahjong Uchuu yori Ai wo komete 
ucv102,UC-V102 
ucytokyu,Uchuu Tokkyuu Medalian 
udance,U-Dance 
uecology,Ultimate Ecology 
ufo21,UFO Catcher 21 
ufo7,UFO Catcher 7 
ufo800,UFO Catcher 800 
ufo_x,UFO-X 
ufombs,UFO Master-Blaster Station 
ufomini,UFO Catcher Mini 
uforobot,UFO Robot 
ufosensi,Ufo Senshi Yohko Chan 
ufosensib,Ufo Senshi Yohko Chan 
uk101,UK101 
uk2086,UK-2086 
uknc,UKNC/MS-0511 
ultarctc,Ultimate Arctic Thunder 
ultarctcup,Ultimate Arctic Thunder Update CD 
ultennis,Ultimate Tennis 
ultennisj,Ultimate Tennis 
ultim809,Ultim809 
ultra19,Heathkit H-19 w/ ULTRA ROM 
ultracin,Waku Waku Ultraman Racing 
ultrainv,Ultra Invaders 
ultraman,Ultraman 
ultramhm,Ultra Maru-hi Mahjong 
ultratnk,Ultra Tank 
ultrax,Ultra X Weapons
ultraxg,Ultra X Weapons
ultrchmp,Se Gye Hweng Dan Ultra Champion 
ultrchmph,Cheng Ba Shi Jie: Chao Shi Kong Guan Jun 
um486,UM486/UM486sx 
um486v,UM486V-AIO 
um82c481af,386 motherboards using the UMC UM82C481AF chipset 
um82c491f,386 motherboard using the UMC UM82C491F chipset 
um82c493f,386 motherboards using the UMC UM82C491F + UM82C493F chipset or BIOTEQ equivalents 
um8498f,486 motherboards using the UMC UM8498F, UM8496F chipset 
um8810paio,UM8810 PAIO 
um8886,486 motherboards using the UMC UM8886/UM8881 chipset 
umanclub,Ultraman Club: Tatakae! Ultraman Kyoudai!! 
umipoker,Umi de Poker/Marine Paradise 
umk3,Ultimate Mortal Kombat 3 
umk3r10,Ultimate Mortal Kombat 3 
umk3r11,Ultimate Mortal Kombat 3 
unclepoo,Uncle Poo 
undefeat,Under Defeat 
undoukai,The Undoukai 
undrfire,Under Fire 
undrfirej,Under Fire 
undrfireu,Under Fire 
unga,Unga 
uni386w,386W 367C 
uni4800,486 motherboards using the UNI4800 chipset 
uniap2en,Unitron AP II 
uniap2pt,Unitron AP II 
uniap2ti,Unitron AP II+ 
unichamp,Champion 2711 
unicornd,Unicorn Dreaming 
unicornda,Unicorn Dreaming 
unicorndnz,Unicorn Dreaming 
unicorndu,Unicorn Dreaming 
unior,Unior 
unistar,Unistar 200 Terminal 
unitron,Mac 512 
uniwars,UniWar S 
uniwarsa,UniWar S 
uniwb4407,486 WB 4407 
unk1682,unknown VT1682-based 101-in-1 handheld 
unk2019hh,unknown VTxx based GameBoy style handheld 
unk2020hh,unknown VTxx based GameBoy style handheld 
unk820501,unknown Cirsa slot machine on 820501 A PCB 
unk960606,unknown 960606-5 based machine 
unk960606b,unknown 960606-5 based machine 
unkch1,New Cherry Gold '99 
unkch2,Super Cherry Gold 
unkch3,New Cherry Gold '99 
unkch4,Grand Cherry Master 
unkct,unknown Cointek game 
unkeinv,unknown electronic Space Invaders game 
unkfr004,unknown game on FR004 hardware 
unkfr004a,unknown game on FR004 hardware 
unkfr004b,unknown game on FR004 hardware 
unkfr004c,unknown game on FR004 hardware 
unkfr009,unknown game on FR009 hardware 
unkh8gam,unknown H8 Italian gambling game 
unkhockey,unknown Sega air hockey game 
unkhorse,unknown Japanese horse gambling game 
unkhpslt,unknown Hobby Play slot machine 
unkitpkr,unknown Italian poker game 
unkkonmd,unknown Konami medal game 
unkpacg,unknown 'Pac-Man' gambling game 
unkpacga,Pucman 
unkpacgb,unknown 'Pac-Man' gambling game 
unkpacgc,Coco Louco 
unkpacgd,unknown 'Pac Man with cars' gambling game 
unkpmc,unknown PMC game 
unkpoker,unknown 1980 poker game 
unkra200,200-in-1 Retro Arcade 
unkrfslt,unknown Recreativos Franco slot machine 
unks10md,unknown Namco System 10 medal game 
unks10md2,unknown Namco System 10 medal game 
unksig,unknown 'Space Invaders' gambling game 
unksiga,unknown 'Space Invaders' gambling game 
unksigb,unknown 'Space Invaders' gambling game 
unksmk,unknown SMK game 
unkts,unknown game on TrueSys hardware 
unkzilec,unknown Zilec game on Blue Print hardware 
unomedal,UNO the Medal 
unsquad,U.N. Squadron 
untoucha,Untouchable 
uopoko,Puzzle Uo Poko 
uopokoj,Puzzle Uo Poko 
upndown,Up'n Down 
upndownu,Up'n Down 
upscope,Up Scope 
upyoural,Up Your Alley 
urachamu,Urachacha Mudaeri 
urashima,Otogizoushi Urashima Mahjong 
us2pfball,Electronic 2-Player Football 
usafootb,U.S.A. Football 
usafootba,U.S.A. Football 
usafootf,U.S.A. Football 
usagi,Usagi 
usagiol,Usagi Online 
usagiym,Usagi: Yamashiro Mahjong Hen 
usclssic,U.S. Classic 
usg182,Games 
usg185,Games 
usg187c,GamesC 
usg211c,GamesC 
usg32,Super Duper Casino 
usg82,Super Ten 
usg83x,Super TenX 
usgames,GamesX 
uspbball,Programmable Baseball 
usvsthem,Us vs. Them 
ut88,UT-88 
ut88mini,UT-88 mini 
utoukond,Ultra Toukon Densetsu 
utrn1024,Unitron 1024 
uts10,UTS-10 
uts20,UTS-20 
uvc,Advanced Voice Chess Challenger 
uvw1200,BETACAM-SP Videocassette Player UVW-1200 RGB 
uvw1600,BETACAM-SP Videocassette Player/Recorder UVW-1600 RGB 
uvw1800,BETACAM-SP Videocassette Player/Recorder UVW-1800 RGB 
uzebox,Uzebox 
v0bowl,unknown VRender0+ bowling game 
v1,V.1 
v100,Visual 100 
v102,Visual 102 
v1050,Visual 1050 
v200,Voyage 200 PLT 
v286c,V286C 
v364,Commodore 
v4addlad,Adders and Ladders 
v4addlad20,Adders and Ladders 
v4addladd,Adders and Ladders 
v4barqs2,Barquest 2 
v4barqst,Barquest 
v4barqstd,Barquest 
v4big40,Big 40 Poker 
v4big40a,Big 40 Poker 
v4big40b,Big 40 Poker 
v4big40c,Big 40 Poker 
v4big40d,Big 40 Poker 
v4big40e,Big 40 Poker 
v4big40f,Big 40 Poker 
v4big40g,Big 40 Poker 
v4big40h,Big 40 Poker 
v4big40i,Big 40 Poker 
v4big40j,Big 40 Poker 
v4big40k,Big 40 Poker 
v4bigfrt,Big Fruits 
v4bigfrta,Big Fruits 
v4bigfrtb,Big Fruits 
v4bigfrtc,Big Fruits 
v4blox,Blox 
v4bloxd,Blox 
v4bubbnk,Bubbly Bonk 
v4bubbnka,Bubbly Bonk 
v4bubbnkb,Bubbly Bonk 
v4bubbnkc,Bubbly Bonk 
v4bubbnkd,Bubbly Bonk 
v4bulblx,Bullion Blox 
v4bulblxa,Bullion Blox 
v4bulblxb,Bullion Blox 
v4bulblxc,Bullion Blox 
v4cmaze,The Crystal Maze 
v4cmaze2,The New Crystal Maze Featuring Ocean Zone 
v4cmaze2_amld,The New Crystal Maze Featuring Ocean Zone 
v4cmaze2b,The New Crystal Maze Featuring Ocean Zone 
v4cmaze2c,The New Crystal Maze Featuring Ocean Zone 
v4cmaze2d,The New Crystal Maze Featuring Ocean Zone 
v4cmaze3,The Crystal Maze Team Challenge 
v4cmaze3_amld,The Crystal Maze Team Challenge 
v4cmaze3b,The Crystal Maze Team Challenge 
v4cmaze3c,The Crystal Maze Team Challenge 
v4cmaze3d,The Crystal Maze Team Challenge 
v4cmaze_amld,The Crystal Maze 
v4cmazeb,The Crystal Maze 
v4cmazec,The Crystal Maze 
v4cmazed,The Crystal Maze 
v4cmazedat,The Crystal Maze 
v4cshinf,Cash Inferno 
v4cshinf3,Cash Inferno 
v4cshinf3a,Cash Inferno 
v4cshinfa,Cash Inferno 
v4cshinfb,Cash Inferno 
v4cshinfd,Cash Inferno 
v4cshinfe,Cash Inferno 
v4cshinff,Cash Inferno 
v4cshinfg,Cash Inferno 
v4cshinfh,Cash Inferno 
v4cshinfi,Cash Inferno 
v4cshinfj,Cash Inferno 
v4cshinfk,Cash Inferno 
v4cshinfl,Cash Inferno 
v4cshinfm,Cash Inferno 
v4cshinfn,Cash Inferno 
v4cshinfo,Cash Inferno 
v4cshinfp,Cash Inferno 
v4cshinfq,Cash Inferno 
v4cshinfr,Cash Inferno 
v4cshinfs,Cash Inferno 
v4cshinfu,Cash Inferno 
v4cshinfw,Cash Inferno 
v4cybcas,Cyber Casino 
v4dbltak,Double Take 
v4dbltaka,Double Take 
v4dbltakb,Double Take 
v4dealem,Deal 'Em 
v4eyedwn,Eyes Down 
v4eyedwnd,Eyes Down 
v4frfact,Fruit Factory 
v4frfacta,Fruit Factory 
v4frfactb,Fruit Factory 
v4frfactc,Fruit Factory 
v4frfactd,Fruit Factory 
v4frfacte,Fruit Factory 
v4frfactf,Fruit Factory 
v4gldrsh,Gold Rush 
v4gldrsh3,Gold Rush 
v4gldrsha,Gold Rush 
v4gldrshb,Gold Rush 
v4gldrshc,Gold Rush 
v4gldrshd,Gold Rush 
v4gldrshe,Gold Rush 
v4gldrshf,Gold Rush 
v4gldrshg,Gold Rush 
v4gldrshh,Gold Rush 
v4gldrshi,Gold Rush 
v4gldrshj,Gold Rush 
v4gldrshk,Gold Rush 
v4gldrshl,Gold Rush 
v4gldrshm,Gold Rush 
v4gldrshn,Gold Rush 
v4gldrsho,Gold Rush 
v4gldrshp,Gold Rush 
v4gldrshq,Gold Rush 
v4gldrshr,Gold Rush 
v4gldrshs,Gold Rush 
v4gldrsht,Gold Rush 
v4gldrshu,Gold Rush 
v4in1eg,4-in-1 Electronic Games 
v4mate,The Mating Game 
v4mated,The Mating Game 
v4mazbel,Mazooma Belle 
v4mazbel15,Mazooma Belle 
v4mazbel15a,Mazooma Belle 
v4mdice,Miami Dice 
v4mdice5,Miami Dice 
v4mdice6,Miami Dice 
v4mdicea,Miami Dice 
v4mdiceb,Miami Dice 
v4mdicec,Miami Dice 
v4mdiced,Miami Dice 
v4mdicee,Miami Dice 
v4mdicef,Miami Dice 
v4mdiceg,Miami Dice 
v4mdiceger,Miami Dice 
v4mdiceh,Miami Dice 
v4mdicei,Miami Dice 
v4mdicej,Miami Dice 
v4mdicek,Miami Dice 
v4mdicel,Miami Dice 
v4mdicem,Miami Dice 
v4mdicen,Miami Dice 
v4mdiceo,Miami Dice 
v4mdicep,Miami Dice 
v4mdiceq,Miami Dice 
v4mdicer,Miami Dice 
v4mdices,Miami Dice 
v4mdicet,Miami Dice 
v4mdiceu,Miami Dice 
v4mdicev,Miami Dice 
v4mdicew,Miami Dice 
v4megbuk,Megabucks Poker 
v4megbuka,Megabucks Poker 
v4megbukb,Megabucks Poker 
v4megbukc,Megabucks Poker 
v4missis,Mississippi Lady 
v4monte,Monte Carlo Or Bust 
v4monte5,Monte Carlo Or Bust 
v4monte5a,Monte Carlo Or Bust 
v4monte5b,Monte Carlo Or Bust 
v4monte9,Monte Carlo Or Bust 
v4monte9a,Monte Carlo Or Bust 
v4monte9b,Monte Carlo Or Bust 
v4monte9c,Monte Carlo Or Bust 
v4monte9d,Monte Carlo Or Bust 
v4monte9e,Monte Carlo Or Bust 
v4monte9f,Monte Carlo Or Bust 
v4monte9g,Monte Carlo Or Bust 
v4monte9h,Monte Carlo Or Bust 
v4monte9i,Monte Carlo Or Bust 
v4monte9j,Monte Carlo Or Bust 
v4monte9k,Monte Carlo Or Bust 
v4monte9l,Monte Carlo Or Bust 
v4monte9m,Monte Carlo Or Bust 
v4monte9n,Monte Carlo Or Bust 
v4monte9o,Monte Carlo Or Bust 
v4montea,Monte Carlo Or Bust 
v4monteaa,Monte Carlo Or Bust 
v4monteab,Monte Carlo Or Bust 
v4monteac,Monte Carlo Or Bust 
v4montead,Monte Carlo Or Bust 
v4monteae,Monte Carlo Or Bust 
v4monteaf,Monte Carlo Or Bust 
v4monteag,Monte Carlo Or Bust 
v4monteah,Monte Carlo Or Bust 
v4monteai,Monte Carlo Or Bust 
v4monteaj,Monte Carlo Or Bust 
v4monteak,Monte Carlo Or Bust 
v4monteal,Monte Carlo Or Bust 
v4monteam,Monte Carlo Or Bust 
v4montean,Monte Carlo Or Bust 
v4monteao,Monte Carlo Or Bust 
v4monteb,Monte Carlo Or Bust 
v4monteba,Monte Carlo Or Bust 
v4montebb,Monte Carlo Or Bust 
v4montec,Monte Carlo Or Bust 
v4monted,Monte Carlo Or Bust 
v4montee,Monte Carlo Or Bust 
v4monteg,Monte Carlo Or Bust 
v4monteger,Monte Carlo Or Bust 
v4montek,Monte Carlo Or Bust 
v4montel,Monte Carlo Or Bust 
v4montem,Monte Carlo Or Bust 
v4monten,Monte Carlo Or Bust 
v4monteo,Monte Carlo Or Bust 
v4montep,Monte Carlo Or Bust 
v4monteq,Monte Carlo Or Bust 
v4monter,Monte Carlo Or Bust 
v4montes,Monte Carlo Or Bust 
v4montet,Monte Carlo Or Bust 
v4monteu,Monte Carlo Or Bust 
v4montev,Monte Carlo Or Bust 
v4montew,Monte Carlo Or Bust 
v4montex,Monte Carlo Or Bust 
v4montey,Monte Carlo Or Bust 
v4montez,Monte Carlo Or Bust 
v4montezz,Monte Carlo Or Bust 
v4opt3,Option 3 
v4opt3d,Option 3 
v4ovrmn3,Over Moon Pt3 
v4ovrmn3a,Over Moon Pt3 
v4ovrmn3b,Over Moon Pt3 
v4ovrmn3c,Over Moon Pt3 
v4ovrmn3d,Over Moon Pt3 
v4p895p3,V4P895P3/SMT 
v4picdil,Piccadilly Night 
v4picdila,Piccadilly Night 
v4picdilz,Piccadilly Night 
v4psi,Prize Space Invaders 
v4psi14,Prize Space Invaders 
v4psi14a,Prize Space Invaders 
v4psibc,Prize Space Invaders 
v4psibcd,Prize Space Invaders 
v4psid,Prize Space Invaders 
v4pztet,Prize Tetris 
v4pzteta,Prize Tetris 
v4pztetb,Prize Tetris 
v4pztetc,Prize Tetris 
v4quidgr,Ten Quid Grid 
v4quidgr2,Ten Quid Grid 
v4quidgr2d,Ten Quid Grid 
v4quidgrd,Ten Quid Grid 
v4redhtp,Red Hot Poker 
v4redhtp2,Red Hot Poker 
v4redhtp2a,Red Hot Poker 
v4redhtp2b,Red Hot Poker 
v4redhtp2c,Red Hot Poker 
v4redhtp2d,Red Hot Poker 
v4redhtp2e,Red Hot Poker 
v4redhtp2f,Red Hot Poker 
v4redhtp2g,Red Hot Poker 
v4redhtp2z,Red Hot Poker 
v4redhtpa,Red Hot Poker 
v4redhtpaa,Red Hot Poker 
v4redhtpab,Red Hot Poker 
v4redhtparc,Red Hot Poker 
v4redhtpb,Red Hot Poker 
v4redhtpc,Red Hot Poker 
v4redhtpd,Red Hot Poker 
v4redhtpe,Red Hot Poker 
v4redhtpf,Red Hot Poker 
v4redhtpg,Red Hot Poker 
v4redhtph,Red Hot Poker 
v4redhtpi,Red Hot Poker 
v4redhtpj,Red Hot Poker 
v4redhtpk,Red Hot Poker 
v4redhtpl,Red Hot Poker 
v4redhtpm,Red Hot Poker 
v4redhtpn,Red Hot Poker 
v4redhtpo,Red Hot Poker 
v4redhtpp,Red Hot Poker 
v4redhtpq,Red Hot Poker 
v4redhtpr,Red Hot Poker 
v4redhtps,Red Hot Poker 
v4redhtpt,Red Hot Poker 
v4redhtpu,Red Hot Poker 
v4redhtpunk,Red Hot Poker 
v4redhtpv,Red Hot Poker 
v4redhtpw,Red Hot Poker 
v4redhtpx,Red Hot Poker 
v4redhtpy,Red Hot Poker 
v4redhtpz,Red Hot Poker 
v4rencas,Reno Casino 
v4rencasa,Reno Casino 
v4rencasb,Reno Casino 
v4rencasc,Reno Casino 
v4rencasd,Reno Casino 
v4rencase,Reno Casino 
v4rencasf,Reno Casino 
v4rencasg,Reno Casino 
v4rencash,Reno Casino 
v4rencasi,Reno Casino 
v4reno,Reno Reels 
v4reno5,Reno Reels 
v4reno7,Reno Reels 
v4reno8,Reno Reels 
v4renoa,Reno Reels 
v4renob,Reno Reels 
v4renoc,Reno Reels 
v4renod,Reno Reels 
v4renoe,Reno Reels 
v4renof,Reno Reels 
v4renog,Reno Reels 
v4renoh,Reno Reels 
v4renoi,Reno Reels 
v4renoj,Reno Reels 
v4renok,Reno Reels 
v4renol,Reno Reels 
v4renom,Reno Reels 
v4renon,Reno Reels 
v4renoo,Reno Reels 
v4renop,Reno Reels 
v4renoq,Reno Reels 
v4renor,Reno Reels 
v4renos,Reno Reels 
v4renot,Reno Reels 
v4renou,Reno Reels 
v4rhmaz,Red Hot Mazooma Belle 
v4rhmaza,Red Hot Mazooma Belle 
v4rhmazb,Red Hot Mazooma Belle 
v4rhmazc,Red Hot Mazooma Belle 
v4rhmazd,Red Hot Mazooma Belle 
v4rhmaze,Red Hot Mazooma Belle 
v4rhmazf,Red Hot Mazooma Belle 
v4rhmazg,Red Hot Mazooma Belle 
v4rhmazh,Red Hot Mazooma Belle 
v4rhmazi,Red Hot Mazooma Belle 
v4rhmazj,Red Hot Mazooma Belle 
v4rhmazk,Red Hot Mazooma Belle 
v4shpwnd,Shop Window 
v4shpwnda,Shop Window 
v4shpwndb,Shop Window 
v4shpwndc,Shop Window 
v4shpwndd,Shop Window 
v4shpwnde,Shop Window 
v4shpwndf,Shop Window 
v4shpwndg,Shop Window 
v4shpwndh,Shop Window 
v4shpwndi,Shop Window 
v4shpwndj,Shop Window 
v4shpwndk,Shop Window 
v4shpwndl,Shop Window 
v4shpwndm,Shop Window 
v4sixx,£6-X 
v4sixxa,£6-X 
v4sixxb,£6-X 
v4sixxc,£6-X 
v4sixxd,£6-X 
v4sixxe,£6-X 
v4sixxf,£6-X 
v4sixxg,£6-X 
v4sixxh,£6-X 
v4sixxi,£6-X 
v4sixxj,£6-X 
v4sixxk,£6-X 
v4sixxl,£6-X 
v4sixxm,£6-X 
v4sklcsh,Skill Cash 
v4skltrk,Skill Trek 
v4skltrka,Skill Trek 
v4strike,Strike it Lucky 
v4strike2,Strike it Lucky 
v4strike2d,Strike it Lucky 
v4striked,Strike it Lucky 
v4sunbst,Sunburst 
v4sunbsta,Sunburst 
v4sunbstb,Sunburst 
v4sunbstc,Sunburst 
v4sunbstd,Sunburst 
v4sunbste,Sunburst 
v4sunbstf,Sunburst 
v4sunbstg,Sunburst 
v4sunbsth,Sunburst 
v4sunbsti,Sunburst 
v4sunbstj,Sunburst 
v4sunbstk,Sunburst 
v4sunbstl,Sunburst 
v4sunbstm,Sunburst 
v4sunbstn,Sunburst 
v4sunbsto,Sunburst 
v4sunbstp,Sunburst 
v4sunbstq,Sunburst 
v4sunbstr,Sunburst 
v4sunbsts,Sunburst 
v4sunbstt,Sunburst 
v4sunbstu,Sunburst 
v4tetrs,Tetris Payout 
v4tetrs1,Tetris Payout 
v4timebn,Time Bandit 
v4timebna,Time Bandit 
v4timebnb,Time Bandit 
v4timebnc,Time Bandit 
v4timebnd,Time Bandit 
v4timebne,Time Bandit 
v4tmach,Time Machine 
v4tmach1,Time Machine 
v4tmach1d,Time Machine 
v4tmach2,Time Machine 
v4tmach2d,Time Machine 
v4tmachd,Time Machine 
v4turnov,Turnover 
v4turnova,Turnover 
v4turnovc,Turnover 
v4turnovd,Turnover 
v4vgpok,Vegas Poker 
v4wize,Wize Move 
v4wizeb,Wize Move 
v4wizec,Wize Move 
v4wized,Wize Move 
v4wizen,Wize Move 
v4wizeo,Wize Move 
v550,Visual 550 
v6809,Vegas 6809 
valkyrie,Valkyrie no Densetsu 
valtric,Valtric 
vamphalf,Vamf x1/2 
vamphalfk,Vamp x1/2 
vamphalfr1,Vamf x1/2 
vampj,Vampire: The Night Warriors 
vampja,Vampire: The Night Warriors 
vampjr1,Vampire: The Night Warriors 
van16,Mephisto Vancouver 16 Bit 
van32,Mephisto Vancouver 32 Bit 
van32t,Mephisto Vancouver 68030 
van32t8,Mephisto TM Vancouver 
vandyke,Vandyke 
vandykeb,Vandyke 
vandykejal,Vandyke 
vandykejal2,Vandyke 
vangrd2,Vanguard II 
vanguard,Vanguard 
vanguard_sound,SNK Vanguard Sound 
vanguardc,Vanguard 
vanguardg,Vanguard 
vanguardj,Vanguard 
vanilla,Mahjong Vanilla Syndrome 
vanvan,Van-Van Car 
vanvanb,Van-Van Car 
vanvank,Van-Van Car 
vaportra,Vapor Trail: Hyper Offence Formation 
vaportra3,Vapor Trail: Hyper Offence Formation 
vaportrau,Vapor Trail: Hyper Offence Formation 
vaportrx,Vapor TRX 
vaportrxp,Vapor TRX 
varth,Varth: Operation Thunderstorm 
varthb,Varth: Operation Thunderstorm 
varthb2,Varth: Operation Thunderstorm 
varthb3,Varth: Operation Thunderstorm 
varthj,Varth: Operation Thunderstorm 
varthjr,Varth: Operation Thunderstorm 
varthr1,Varth: Operation Thunderstorm 
varthu,Varth: Operation Thunderstorm 
vasara,Vasara 
vasara2,Vasara 2 
vasara2a,Vasara 2 
vastar,Vastar 
vastar2,Vastar 
vastar3,Vastar 
vastar4,Vastar 
vathlete,Virtua Athletics/Virtua Athlete 
vathletep,Virtua Athletics/Virtua Athlete 
vautour,Vautour 
vautourz,Vautour 
vautourza,Vautour 
vax785,VAX-11/785 
vbaby,V.Baby 
vball,U.S. Championship V'ball 
vball2pj,U.S. Championship V'ball 
vball2pjb,U.S. Championship V'ball 
vballb,U.S. Championship V'ball 
vblokbrk,VS Block Breaker 
vblokbrka,VS Block Breaker 
vbowl,Virtua Bowling 
vbowlhk,Virtua Bowling 
vbowlj,Virtua Bowling 
vboy,Virtual Boy 
vbrc,Voice Bridge Challenger 
vc4000,Interton Electronic VC 4000 
vc6000,VC 6000 
vcarn,Video Carnival 1999/Super Royal Card 
vcc,Voice Chess Challenger 
vcircle,Vicious Circle 
vcombat,Virtual Combat 
vcop,Virtua Cop 
vcop2,Virtua Cop 2 
vcop3,Virtua Cop 3 
vcop3a,Virtua Cop 3 
vcopa,Virtua Cop 
vcs80,VCS-80 
vd56sp,Speedcom VD56SP 
vdm79322,VDM 79322/CM 7233 
vdmaster,Video Master 
vdogdeme,V-Dog 
vdogdemo,V-Dog 
vec1200,Vector 1200 
vector,Vector 
vector06,Vector 06c 
vector1,Vector 1+ 
vector3,Vector 3 
vectrex,Vectrex 
vectrix,VX384 Graphics Proc. Terminal 
vega,Vega 
vegas,Vegas 
vegasfst,Royal Vegas Joker Card 
vegasfte,Royal Vegas Joker Card 
vegasgp,Vegas 
vegasmil,Royal Vegas Joker Card 
vegasslw,Royal Vegas Joker Card 
vegast,Vegas 
vendetta,Vendetta 
vendetta2pd,Vendetta 
vendetta2peba,Vendetta 
vendetta2pp,Crime Fighters 2 
vendetta2pu,Vendetta 
vendetta2pun,Vendetta 
vendetta2pw,Vendetta 
vendettan,Crime Fighters 2 
vendettar,Vendetta 
vendettaun,Vendetta 
vendettaz,Vendetta 
venetian,Venetian Nights 
venice,Venice 
venicea5,Venice 
venom,Venom &amp; Spider-Man: Separation Anxiety 
ventur25,Venturer '25 Games' 25-in-1 
venture,Venture 
venture4,Venture 
venture5a,Venture 
venture5b,Venture 
venus,Venus 
verbena,Verbena 
version4,Version 4 
version4d2,Version 4 
version4d3,Version 4 
version4o,Version 4 
version4v,Version 4 
version4v2,Version 4 
version4v3,Version 4 
vespovar,Vesyolyy povar 
vesta,PK8000 Vesta 
vf,Virtua Fighter 
vf2,Virtua Fighter 2 
vf2a,Virtua Fighter 2 
vf2b,Virtua Fighter 2 
vf2o,Virtua Fighter 2 
vf3,Virtua Fighter 3 
vf3a,Virtua Fighter 3 
vf3c,Virtua Fighter 3 
vf3tb,Virtua Fighter 3 Team Battle 
vf4,Virtua Fighter 4 C 
vf4b,Virtua Fighter 4 
vf4cart,Virtua Fighter 4 
vf4evo,Virtua Fighter 4: Evolution 
vf4evoa,Virtua Fighter 4: Evolution 
vf4evob,Virtua Fighter 4: Evolution 
vf4evoct,Virtua Fighter 4: Evolution 
vf4o,Virtua Fighter 4 
vf4tuned,Virtua Fighter 4: Final Tuned 
vf4tuneda,Virtua Fighter 4: Final Tuned 
vf4tunedd,Virtua Fighter 4: Final Tuned 
vf5,Virtua Fighter 5 
vfive,V-Five 
vfkids,Virtua Fighter Kids 
vformula,Virtua Formula 
vfremix,Virtua Fighter Remix 
vfurlong,Net@Select: Horse Racing: Victory Furlong 
vfutbol,Vesyolye futbolisty 
vfx,VFX 
vfxsd,VFX-SD 
vg5k,VG-5000 
vg8000,VG-8000 
vg8010,VG-8010/VG-8010/00 
vg8010f,VG-8010F/VG-8010/19 
vg802000,VG-8020/00 
vg802020,VG-8020/20 
vg8020f,VG-8020/19/VG-8020F 
vg8230,VG-8230 
vg8235,VG-8235 
vg8235f,VG-8235F 
vg8240,VG-8240 
vgcap35,VG Pocket Caplet Fast Acting 35-in-1 
vgcaplet,VG Pocket Caplet Fast Acting 50-in-1 
vgmplay,VGM player 
vgoalsoc,V Goal Soccer 
vgoalsoca,V Goal Soccer 
vgpmini,VG Pocket Mini 
vgpocket,VG Pocket 
vgtablet,VG Pocket Tablet 
vhunt2,Vampire Hunter 2: Darkstalkers 
vhunt2d,Vampire Hunter 2: Darkstalkers 
vhunt2r1,Vampire Hunter 2: Darkstalkers 
vhuntj,Vampire Hunter: Darkstalkers' 
vhuntjr1,Vampire Hunter: Darkstalkers' 
vhuntjr1s,Vampire Hunter: Darkstalkers' 
vhuntjr2,Vampire Hunter: Darkstalkers' 
via4386vio,Via 4386 VIO/Highscreen universal board 
vic10,VIC-10/Max Machine/UltiMax 
vic1001,VIC-1001 
vic20,VIC-20 
vic20_se,VIC-20 
vic20p,VIC-20/VC-20 
victhc80,HC-80 
victhc90,HC-90 
victhc95,HC-95 
victhc95a,HC-95A 
victlap,Ace Driver: Victory Lap 
victlapa,Ace Driver: Victory Lap 
victlapj,Ace Driver: Victory Lap 
victnine,Victorious Nine 
victor,Victor 
victor21,Victor 21 
victor5,Victor 5 
victor5a,G.E.A. 
victor6,Victor 6 
victor6a,Victor 6 
victor6b,Victor 6 
victor9k,Victor 9000 
victorba,Victor Banana 
victory,Victory 
victoryc,Victory 
victorycb,Victory 
victoryp,Victory 
victorypf,Victory 
victorypg,Victory 
victroad,Victory Road 
vidbrain,VideoBrain FamilyComputer 
vidchal,Video Challenger 
videight,Video Eight 
video21,Video 21 
videocba,Video Cordoba 
videodad,Video Dado 
videomat,Videomat 
videopac,Videopac G7000 
videopacf,Videopac C52 
videopacp,Videopac+ G7400 
videopin,Video Pinball 
videopina,Video Pinball 
videopkr,Video Poker 
videtrna,Videotron Poker 
videtron,Videotron Poker 
videtron2,Videotron Poker 
vidvince,Video Vince and the Game Factory 
viewpoin,Viewpoint 
viewpoinp,Viewpoint 
vigilant,Vigilante 
vigilanta,Vigilante 
vigilantb,Vigilante 
vigilantbl,Vigilante 
vigilantc,Vigilante 
vigilantd,Vigilante 
vigilantg,Vigilante 
vigilanto,Vigilante 
vii,Vii 
viking,Viking 
vikingt,Viking Treasure 
vikngkng,Viking King 
vimana,Vimana 
vimanaj,Vimana 
vimanan,Vimana 
vindctr2,Vindicators Part II 
vindctr2r1,Vindicators Part II 
vindctr2r2,Vindicators Part II 
vindictr,Vindicators 
vindictr1,Vindicators 
vindictr2,Vindicators 
vindictr4,Vindicators 
